id;decade;gender;name;quote;description;img_path;wiki;info;source
207;1910;female;Pola Negri;Hollywood's First Femme Fatale.;a Polish stage and film actress who achieved worldwide fame during the silent and golden eras of Hollywood and European film for her tragedienne and femme fatale roles. She was the first European film star to be invited to Hollywood.;app/static/db/women/1910s/07_Negri.jpg;https://en.wikipedia.org/wiki/Pola_Negri;http://www.imdb.com/name/nm0624470/;imdb
208;1910;female;Anna Q. Nilsson;Everyone already has a picture in his or her head of the Nordic goddess - this pretty much characterizes Anna.;a Swedish born American actress who achieved success in American silent movies. Films of special note for Anna were Regeneration (1915), Seven Keys to Baldpate (1917), Soldiers of Fortune (1919), The Toll Gate and The Luck of the Irish (1920), and The Lotus Eater (1921).;app/static/db/women/1910s/08_Nilsson.jpg;https://en.wikipedia.org/wiki/Anna_Q._Nilsson;http://www.imdb.com/name/nm0632160/;imdb
209;1910;female;Mary Pickford;No role she can play on the screen is as great as the role she plays in the motion picture industry. Mary Pickford the actress is completely overshadowed by Mary Pickford the individual.;a Canadian-born film actress and producer. Known in her prime as ‘America's Sweetheart’ and the ‘girl with the curls’, Pickford was one of the Canadian pioneers in early Hollywood and a significant figure in the development of film acting.;app/static/db/women/1910s/09_Pickford.jpg;https://en.wikipedia.org/wiki/Mary_Pickford;http://www.imdb.com/name/nm0681933/;imdb
210;1910;female;Gloria Swanson;I am big. It's the movies that got small.;an American actress and producer best known for her role as Norma Desmond, a reclusive silent film star, in the critically acclaimed 1950 film Sunset Boulevard. Swanson was also a star in the silent film era as both an actress and a fashion icon.;app/static/db/women/1910s/10_Swanson.jpg;https://en.wikipedia.org/wiki/Gloria_Swanson;http://www.imdb.com/name/nm0841797/;imdb
211;1910;female;Blanche Sweet;She was never interested in being -quote - 'a star', she was interested in being an actress.;an American silent film actress who began her career in the earliest days of the Hollywood motion picture film industry. Sweet was known for her energetic, independent roles, at variance with the 'ideal' Griffith type of vulnerable, often fragile, femininity.;app/static/db/women/1910s/11_Sweet.jpg;https://en.wikipedia.org/wiki/Blanche_Sweet;http://www.imdb.com/name/nm0842239/;imdb
212;1910;female;Sophie Tucker;She just was this kind of larger-than-life character who just didn't give a damn about traditional ideals of being beautiful, or being thin or any of that.;a Ukrainian-born American singer, comedian, actress, and radio personality, ’The Last of the Red Hot Mamas’.  Known for her stentorian delivery of comical and risqué songs, she was one of the most popular entertainers in America during the first half of the 20th century.;app/static/db/women/1910s/12_Tucker.jpg;https://en.wikipedia.org/wiki/Sophie_Tucker;http://www.imdb.com/name/nm0876008/;imdb
213;1910;female;Pearl White;Queen of the Serials.;an American stage and film actress. Dubbed the ‘Queen of the Serials’, White was noted for doing the majority of her own stunts in several film serials, most notably in The Perils of Pauline. White's place in film history is important in the evolution of cinema genres and the role of women. ;app/static/db/women/1910s/13_White.jpg;https://en.wikipedia.org/wiki/Pearl_White;http://www.imdb.com/name/nm0925310/;imdb
214;1910;female;Mabel Normand;Watching her was a slap in the face with a perfumed glove.;an American silent film actress, screenwriter, director, and producer. Onscreen, she appeared in 12 successful films with Charlie Chaplin and 17 with Roscoe Arbuckle, sometimes writing and directing movies featuring Chaplin as her leading man.;app/static/db/women/1910s/14_Normand.jpg;https://en.wikipedia.org/wiki/Mabel_Normand;http://www.imdb.com/name/nm0635667/;imdb
215;1910;female;Dorothy Gish;Dorothy was much more talented than I am because she had wit. I couldn't make people laugh, but Dorothy could make them cry and laugh, so therefore she was the better actress than I was.;an American actress of the screen and stage, as well as a director and writer. Dorothy and her older sister Lillian Gish were major movie stars of the silent era. Gish was noted as a fine comedian, and many of her films were comedies.;app/static/db/women/1910s/15_Gish.jpg;https://en.wikipedia.org/wiki/Dorothy_Gish;http://www.imdb.com/name/nm0321088/;imdb
216;1910;female;Vera Kholodnaya;By the mid 1918 Vera Kholodnaya turned from just a popular and admired actress into a true phenomenon of the Russian cinema.;the first star of Russian silent cinema. Though Vera Kholodnaya was into filming for only 3 years, it was enough for her to become the Queen of Screen, as she was titled. Unluckily, only 5 films starring her are extant nowadays out of the 50 to 80 films she played in.;app/static/db/women/1910s/16_Kholodnaya.jpg;https://en.wikipedia.org/wiki/Vera_Kholodnaya;http://www.imdb.com/name/nm0451762/;imdb
217;1910;female;Mata Hari;The qualities that made her embody sex, glamour, intrigue and danger got her executed.;a Dutch exotic dancer and courtesan who was convicted of being a spy for Germany during World War I and executed by firing squad in France.;app/static/db/women/1910s/17_Hari.jpg;https://en.wikipedia.org/wiki/Mata_Hari;https://www.biography.com/people/mata-hari-9402348;biography.com
218;1910;female;Mary Anderson;Star of the False Faces and Bubbles, with golden hair and blue eyes, she was an expert swimmer.;an American actress, who appeared in 77 silent films between 1914 and 1923. A popular player, she probably did her best work in Irvin Willat's feature production, The False Faces. Anderson produced her own film, Bubbles, which had a splendid reception by the public.;app/static/db/women/1910s/18_Anderson.jpg;https://en.wikipedia.org/wiki/Mary_Anderson_(actress,_born_1897);http://www.imdb.com/name/nm0027159/;imdb
219;1910;female;Florence Roberts;Florence Roberts was able to convey extreme youth on-stage even in her forties and fifties.;an early-twentieth-century American stage actress. In 1912 she was one of the first famous stage stars to appear in a film version of a famous play ‘Sapho’. Roberts appeared in four more silent pictures up to 1925.;app/static/db/women/1910s/19_Roberts.jpg;https://en.wikipedia.org/wiki/Florence_Roberts_(stage_actress);http://www.imdb.com/name/nm0731096/;imdb
220;1920;female;Josephine Baker;The magnetic Josephine Baker never ceased to rally against racial discrimination and gender inequality - albeit in her own, fabulous way.;an entertainer, activist, and French Resistance agent. Her performance in the revue Un Vent de Folie in 1927 caused a sensation in Paris. Her costume, consisting of only a girdle of bananas, became her most iconic image and a symbol of the Jazz Age and the 1920s.;app/static/db/women/1920s/00_Baker.jpg;https://en.wikipedia.org/wiki/Josephine_Baker;https://www.biography.com/people/josephine-baker-9195959;biography.com
221;1920;female;Clara Bow;Her emotions were close to the surface. She could cry on demand, opening the floodgate of tears almost as soon as I asked her to weep. She was dynamite, full of nervous energy and vitality and pitifully eager to please everyone.;an American actress who rose to stardom in silent film during the 1920s and successfully made the transition to ‘talkies’ after 1927. Bow came to personify the Roaring Twenties and is described as its leading sex symbol.;app/static/db/women/1920s/01_Bow.jpg;https://en.wikipedia.org/wiki/Clara_Bow;http://www.imdb.com/name/nm0001966/;imdb
222;1920;female;Louise Brooks;There is no Garbo! There is no Dietrich! There is only Louise Brooks!;an American film actress and dancer noted as an iconic symbol of the flapper, and for popularizing the bobbed haircut. Brooks is best known as the lead in three feature films made in Europe: Pandora's Box (1929), Diary of a Lost Girl (1929), and Miss Europe (1930).;app/static/db/women/1920s/02_Brooks.jpg;https://en.wikipedia.org/wiki/Louise_Brooks;http://www.imdb.com/name/nm0000315/;imdb
223;1920;female;Anna May Wong;Wong's acting was subtle and unmannered, her eyebrow game was on point. Her tone was refined, cool, cultured, like a slap in the face to anyone who'd assumed otherwise.;an American actress. She is considered to be the first Chinese American movie star, and also the first Asian American actress to gain international recognition. Her long and varied career spanned silent film, sound film, television, stage, and radio.;app/static/db/women/1920s/03_Wong.jpg;https://en.wikipedia.org/wiki/Anna_May_Wong;http://www.imdb.com/name/nm0938923/;imdb
224;1920;female;Betty Bronson;Yours is the only Peter Pan I've ever cared for.;an American television and film actress who began her career during the silent film era. Bronson had a major role in the 1925 silent film adaptation of Ben-Hur. Her other films include A Kiss for Cinderella, The Singing Fool, Sonny Boy and The Medicine Man.;app/static/db/women/1920s/04_Bronson.jpg;https://en.wikipedia.org/wiki/Betty_Bronson;http://www.imdb.com/name/nm0111503/;imdb
225;1920;female;Mary Brian;The Sweetest Girl in Pictures.;an American actress and movie star. Mary effortlessly made the transition from silents to talkies in The Virginian (1929). One of her biggest hits was as Gwen Cavendish in the urbane comedy The Royal Family of Broadway (1930).;app/static/db/women/1920s/05_Brian.jpg;https://en.wikipedia.org/wiki/Mary_Brian;http://www.imdb.com/name/nm0047720/;imdb
226;1920;female;Marion Davies;Hearst built more than one castle, and Marion was the hostess in all of them. The mistress was never one of Hearst's possessions: he was always her suitor, and she was the precious treasure of his heart for more than 30 years, until his last breath of life.;an American film actress, producer, screenwriter, and philanthropist. Davies was already building a solid reputation as a film comedian when newspaper tycoon William Randolph Hearst, with whom she had begun a romantic relationship, took over management of her career.;app/static/db/women/1920s/06_Davies.jpg;https://en.wikipedia.org/wiki/Marion_Davies;http://www.imdb.com/name/nm0203836;imdb
227;1920;female;Eva Le Gallienne;If you listen to Miss Le G., you can hear 15 shades of meaning in 15 syllables.;a British-born American stage actress, producer, director, translator, and author. A broadway star by age 21, Le Gallienne consciously ended her work on Broadway to devote herself to founding the Civic Repertory Theater, in which she was both director, producer, and lead actress.;app/static/db/women/1920s/07_Gallienne.jpg;https://en.wikipedia.org/wiki/Eva_Le_Gallienne;http://www.imdb.com/name/nm0499170/;imdb
228;1920;female;Janet Gaynor;She possessed the perfect combination of humor, charm, vulnerability, and innocence.;an American film, stage and television actress and painter. In 1926, she rose to fame and became one of the biggest box office draws of the era. She was the first winner of the Academy Award for Best Actress for 3 films: 7th Heaven, Sunrise: A Song of Two Humans, and Street Angel.;app/static/db/women/1920s/08_Gaynor.jpg;https://en.wikipedia.org/wiki/Janet_Gaynor;http://www.imdb.com/name/nm0310980/;imdb
229;1920;female;Colleen Moore;I was the spark that lit up flaming youth, Colleen Moore was the torch. What little things we are to have caused all that trouble.;an American film actress who began her career during the silent film era. Moore became one of the most fashionable stars of the era and helped popularize the bobbed haircut. A huge star in her day, approximately half of Moore's films are now considered lost.;app/static/db/women/1920s/09_Moore.jpg;https://en.wikipedia.org/wiki/Colleen_Moore;http://www.imdb.com/name/nm0601067/;imdb
230;1920;female;Norma Talmadge;She is considered one of the foremost emotional actresses of the day, and is equally capable in light comedy and character roles. Because of her ability to excel in every branch of screen art, she has been universally nick-named 'The Queen of Versatility'.;an American actress and film producer of the silent era. A major box-office draw for more than a decade, her career reached a peak in the early 1920s. Her most famous film was Smilin' Through (1922), Secrets (1924) and The Lady (1925).;app/static/db/women/1920s/10_Talmadge.jpg;https://en.wikipedia.org/wiki/Norma_Talmadge;http://www.imdb.com/name/nm0848232/;imdb
231;1920;female;Bessie Smith;The Empress of the Blues.;an American blues singer. Nicknamed the Empress of the Blues, she was the most popular female blues singer of the 1920s and 1930s. She is often regarded as one of the greatest singers of her era and was a major influence on other jazz singers.;app/static/db/women/1920s/11_Smith.jpg;https://en.wikipedia.org/wiki/Bessie_Smith;https://www.biography.com/people/bessie-smith-9486520;biography.com
232;1920;female;Tamara de Lempicka;My goal: never copy. Create a new style, with luminous and brilliant colors, rediscover the elegance of my models.;a Polish painter active in the 1920s and 1930s, who spent her working life in France and the United States. She is best-known for her polished Art-Deco portraits of aristocrats and the wealthy, and for her highly-stylized paintings of nudes.;app/static/db/women/1920s/12_Lempicka.jpg;https://en.wikipedia.org/wiki/Tamara_de_Lempicka;http://www.delempicka.org/;official site
233;1920;female;Georgia O'Keeffe;The most remarkable thing about O'Keefe was the audacity and uniqueness of her early work.;an American artist. O'Keeffe has been recognized as the ‘Mother of American modernism’. O'Keeffe was a legend beginning in the 1920s, known as much for her independent spirit and female role model, as for her dramatic and innovative works of art.;app/static/db/women/1920s/13_Okeefe.jpg;https://en.wikipedia.org/wiki/Georgia_O'Keeffe;https://www.biography.com/people/georgia-okeeffe-9427684;biography.com
234;1920;female;Nancy Cunard;The vermilion wall receding as a sin beyond your moonstone whiteness, Your chiffon voice.;a writer, heiress and political activist. She was born into the British upper class and devoted much of her life to fighting racism and fascism. She became a muse to some of the 20th century's most distinguished writers and artists.;app/static/db/women/1920s/14_Cunard.jpg;https://en.wikipedia.org/wiki/Nancy_Cunard;https://www.biography.com/people/nancy-cunard-092915;biography.com
235;1920;female;Zelda Fitzgerald;Her surviving corpus of art represents the work of a talented, visionary woman who rose above tremendous odds to create a fascinating body of work - one that inspires us to celebrate the life that might have been.;an American socialite, novelist, painter and wife of author F. Scott Fitzgerald. Born in Montgomery, Alabama, she was noted for her beauty and high spirits. She and Scott became emblems of the Jazz Age, for which they are still celebrated.;app/static/db/women/1920s/15_Fitzgerald.jpg;https://en.wikipedia.org/wiki/Zelda_Fitzgerald;https://www.biography.com/people/zelda-fitzgerald-021617;biography.com
236;1920;female;Gertrude Ederle;What power Ederle had, what a joy it must have been to see her in the water.;an American competition swimmer, Olympic champion, and former world record-holder in five events. On 6 August 1926, she became the first woman to swim across the English Channel. Among other nicknames, the press sometimes called her ‘Queen of the Waves’.;app/static/db/women/1920s/16_Ederle.jpg;https://en.wikipedia.org/wiki/Gertrude_Ederle;https://www.biography.com/people/gertrude-ederle-9284131;biography.com
237;1920;female;Jobyna Ralston;Curly-locked, cherubic knockabout comedienne of the silent cinema.;an American stage and film actress. In 1923 she starred with silent comedian Harold Lloyd in Why Worry?, and for the next 5 years appeared in 6 of Lloyd's feature films. It is for these performances and her onscreen chemistry with Lloyd that she is best remembered today.;app/static/db/women/1920s/17_Ralston.jpg;https://en.wikipedia.org/wiki/Jobyna_Ralston;http://www.imdb.com/name/nm0707814/;imdb
238;1920;female;Lil Dagover;Most of Lil Dagover's career and fate was linked to that of the German cinema, where her role was usually that of the frail, menaced heroine.;a German stage, film and television actress whose career spanned between 1913 and 1979. She was one of the most popular and recognized film actresses in the Weimar Republic.;app/static/db/women/1920s/18_Dagover.jpg;https://en.wikipedia.org/wiki/Lil_Dagover;http://www.imdb.com/name/nm0196820/;imdb
239;1920;female;Jane Winton;The Green-eyed Goddess of Hollywood.;an American film actress, dancer, opera soprano, writer, and painter. During the 1920s she began her stage career as a dancer with the Ziegfeld Follies. After leaving Hollywood, Winton performed various operatic roles both in the United States and abroad.;app/static/db/women/1920s/19_Winton.jpg;https://en.wikipedia.org/wiki/Jane_Winton;http://www.imdb.com/name/nm0936079/;imdb
240;1930;female;Greta Garbo;Her instinct, her mastery over the machine, was pure witchcraft. I cannot analyze this woman's acting. I only know that no one else so effectively worked in front of a camera.;a Swedish-born American film actress during the 1920s and 1930s. Garbo was nominated three times for the Academy Award for Best Actress. Many critics and film historians consider her performance as the doomed courtesan Marguerite Gautier in Camille (1936) to be her finest.;app/static/db/women/1930s/00_Garbo.jpg;https://en.wikipedia.org/wiki/Greta_Garbo;http://www.imdb.com/name/nm0001256/;imdb
241;1930;female;Claudette Colbert;The mixture of inimitable beauty, sophistication, wit, and vivacity.;an American film actress. With her round apple-face, big eyes, charm, aristocratic manner, and flair for light comedy as well as emotional drama, Colbert was known for a versatility that led to her becoming one of the best-paid stars of the 1930s and 1940s.;app/static/db/women/1930s/01_Colbert.jpg;https://en.wikipedia.org/wiki/Claudette_Colbert;http://www.imdb.com/name/nm0001055/;imdb
242;1930;female;Joan Crawford;In the '30s, she embodied a Depression-era nation's hopes with her portrayals of both spunky working girls and glamorous society girls.;an American film and television actress who began her career as a dancer and stage showgirl. In the 1930s, Crawford's fame rivaled, and later outlasted, MGM colleagues Norma Shearer and Greta Garbo. Crawford often played hard-working young women who find romance and success.;app/static/db/women/1930s/02_Crawford.jpg;https://en.wikipedia.org/wiki/Joan_Crawford;http://www.imdb.com/name/nm0001076/;imdb
243;1930;female;Katharine Hepburn;Confident, intelligent and witty, four-time Oscar winner Katharine Hepburn defied convention throughout her professional and personal life. Hepburn provided an image of an assertive woman whom [females] could watch and learn from.;an American actress. Known for her fierce independence and spirited personality, Hepburn was a leading lady in Hollywood for more than 60 years. She appeared in a range of genres, from screwball comedy to literary drama, and she received 4 Academy Awards for Best Actress.;app/static/db/women/1930s/03_Hepburn.jpg;https://en.wikipedia.org/wiki/Katharine_Hepburn;http://www.imdb.com/name/nm0000031/;imdb
244;1930;female;Marlene Dietrich;Whoever knows her and has been able to experience her has experienced perfection itself.;a German actress and singer. She successfully traded on her glamorous persona and ‘exotic’ looks, and became one of the highest-paid actresses of the era. Her most famous films include The Blue Angel (1930), Morocco (1930), Shanghai Express (1932) and Desire (1936).;app/static/db/women/1930s/04_Dietrich.jpg;https://en.wikipedia.org/wiki/Marlene_Dietrich;http://www.imdb.com/name/nm0000017/;imdb
245;1930;female;Ann Dvorak;With unconventional, yet striking good looks and an acting style that was raw and understated for the 1930s, she seemed destined to rise to the highest heights Warner Brothers had to offer. However, that immortality eluded Ann Dvorak.;an American stage and film actress. Known for her style and elegance, she was a popular leading lady for Warner Bros. during the 1930s, and appeared in numerous contemporary romances and melodramas: Three on a Match (1932), Love Is a Racket (1932), Sky Devils (1932).;app/static/db/women/1930s/05_Dvorak.jpg;https://en.wikipedia.org/wiki/Ann_Dvorak;http://www.imdb.com/name/nm0245304/;imdb
246;1930;female;Carole Lombard;A natural prankster, a salty tongued straight-shooter, a feminist precursor and one of the few stars who was beloved by the technicians and studio functionaries who worked with her.;an American film actress. She was particularly noted for her energetic, often off-beat roles in the screwball comedies of the 1930s. She was the highest-paid star in Hollywood in the late 1930s. She was the third wife of actor Clark Gable.;app/static/db/women/1930s/06_Lombard.jpg;https://en.wikipedia.org/wiki/Carole_Lombard;http://www.imdb.com/name/nm0001479/;imdb
247;1930;female;Jean Harlow;It doesn't matter what degree of talent she possesses ... nobody ever starved possessing what she's got.;an American film actress and sex symbol of the 1930s. She had become one of the biggest movie stars in the world by the late 1930s, often nicknamed the ’Blonde Bombshell’ and the ‘Platinum Blonde’. She was also popular for her ‘Laughing Vamp’ movie persona.;app/static/db/women/1930s/07_Harlow.jpg;https://en.wikipedia.org/wiki/Jean_Harlow;http://www.imdb.com/name/nm0001318/;imdb
248;1930;female;Bette Davis;Even the most inconsiderable film ... seemed temporarily better than they were because of that precise, nervy voice, the pale ash-blond hair, the popping, neurotic eyes, a kind of corrupt and phosphorescent prettiness.;an American actress of film, television, and theater. Regarded as one of the greatest actresses in Hollywood history, she was noted for her willingness to play unsympathetic, sardonic characters. Until the late 1940s, she was one of American cinema's most celebrated leading ladies.;app/static/db/women/1930s/08_Davis.jpg;https://en.wikipedia.org/wiki/Bette_Davis;http://www.imdb.com/name/nm0000012/;imdb
249;1930;female;Vivien Leigh;A stunner whose ravishing beauty often tended to obscure her staggering achievements as an actress.;an English stage and film actress. She won two Academy Awards for Best Actress, for her iconic performances as Scarlett O'Hara in Gone with the Wind (1939) and Blanche DuBois in the film version of A Streetcar Named Desire (1951).;app/static/db/women/1930s/09_Leigh.jpg;https://en.wikipedia.org/wiki/Vivien_Leigh;http://www.imdb.com/name/nm0000046/;imdb
250;1930;female;Barbara Stanwyck;That is the kind of woman that makes whole civilizations topple.;an American actress, model and dancer. She was a film and television star, known during her 60-year career as a consummate and versatile professional with a strong, realistic screen presence, and a favorite of directors including Cecil B. DeMille, Fritz Lang, and Frank Capra.;app/static/db/women/1930s/10_Stanwyck.jpg;https://en.wikipedia.org/wiki/Barbara_Stanwyck;http://www.imdb.com/name/nm0001766/;imdb
251;1930;female;Irene Dunne;She was, and is, a real lady. And a great star. They don't make them like her any more - and her beauty today is still unfaded.;an American film actress and singer of the 1930s and 1940s. Dunne was nominated five times for the Academy Award for Best Actress, for her performances in Cimarron (1931), Theodora Goes Wild (1936), The Awful Truth (1937), Love Affair (1939) and I Remember Mama (1948).;app/static/db/women/1930s/11_Dunne.jpg;https://en.wikipedia.org/wiki/Irene_Dunne;http://www.imdb.com/name/nm0002050/;imdb
252;1930;female;Mae West;There was no doubt she was way ahead of her time with her sexual innuendos and how she made fun of a puritanical society. She did a lot to bring it out of the closet and perhaps we should be grateful for that.;an American actress, singer, playwright, screenwriter, comedian, and sex symbol. Known for her lighthearted bawdy double entendres, and breezy sexual independence, West made a name for herself on the stage before becoming a comedian, actress, and writer in the movie industry. ;app/static/db/women/1930s/12_West.jpg;https://en.wikipedia.org/wiki/Mae_West;http://www.imdb.com/name/nm0922213/;imdb
253;1930;female;Myrna Loy;Myrna Loy is one of those stars whose appeal is timeless. Across the decades, her beautiful eyes project a keen intelligence and self-assurance. This was no illusion.;an American film, television and stage actress. She was originally typecast in exotic roles, often as a vamp or a woman of Asian descent, but her career prospects improved greatly following her portrayal of Nora Charles in The Thin Man (1934).;app/static/db/women/1930s/13_Loy.jpg;https://en.wikipedia.org/wiki/Myrna_Loy;http://www.imdb.com/name/nm0001485/;imdb
254;1930;female;Ginger Rogers;Sure Astaire was great, but don't forget that Ginger Rogers did everything he did... backwards and in high heels.;an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, partnered with Fred Astaire. Throughout the 1930s, Rogers made 10 films with Astaire, among which were some of her biggest successes, such as Swing Time and Top Hat.;app/static/db/women/1930s/14_Rogers.jpg;https://en.wikipedia.org/wiki/Ginger_Rogers;http://www.imdb.com/name/nm0001677/;imdb
255;1930;female;Dorothy Lamour;Hollywood's 'sarong girl' Dorothy Lamour made no claims to be a great actress, but few stars of the screen's vintage years are regarded with greater affection.;an American actress and singer. She is best remembered for appearing in the Road to... movies, a series of successful comedies. Her appearance as Ulah in The Jungle Princess brought her fame and marked the beginning of her image as the ‘Sarong Queen’.;app/static/db/women/1930s/15_Lamour.jpg;https://en.wikipedia.org/wiki/Dorothy_Lamour;http://www.imdb.com/name/nm0483787/;imdb
256;1930;female;Olivia de Havilland;Her playing is thoughtful, quiet, detailed, and well sustained, and since it is founded, as some more talented playing is not, in an unusually healthful-seeming and likable temperament, it is an undivided pleasure to see.;a British-American actress. She is best known for her early screen performances in The Adventures of Robin Hood (1938) and Gone with the Wind (1939), and her later award-winning performances in To Each His Own (1946), The Snake Pit (1948), and The Heiress (1949).;app/static/db/women/1930s/16_Havilland.jpg;https://en.wikipedia.org/wiki/Olivia_de_Havilland;http://www.imdb.com/name/nm0000014/;imdb
257;1930;female;Merle Oberon;The exotic and glamorous Merle Oberon ranked among the most striking performers during the early years of sound cinema in Britain.;an Anglo-Indian actress. She began her film career in British films as Anne Boleyn in The Private Life of Henry VIII (1933). She was nominated for an Academy Award for Best Actress for her performance in The Dark Angel (1935).;app/static/db/women/1930s/17_Oberon.jpg;https://en.wikipedia.org/wiki/Merle_Oberon;http://www.imdb.com/name/nm0643353/;imdb
258;1930;female;Maureen O'Sullivan;The delicately beautiful Ireland's first film star.;an Irish actress best known for playing Jane in the Tarzan series of films starring Johnny Weissmuller. She starred in The Thin Man and played Kitty in Anna Karenina. After co-starring with the Marx Bros in A Day At The Races, she appeared as Molly Beaumont in A Yank at Oxford.;app/static/db/women/1930s/18_Osullivan.jpg;https://en.wikipedia.org/wiki/Maureen_O%27Sullivan;http://www.imdb.com/name/nm0001577/;imdb
259;1930;female;Shirley Temple;With her bright smile, mop of blond curls and unwavering exuberance, Shirley Jane Temple sang, danced and acted her way into the hearts of the movie-going public during the Great Depression and beyond.;an American actress, singer, dancer, businesswoman, and diplomat who was Hollywood's number one box-office draw as a child actress from 1935 to 1938. As an adult, she was named United States ambassador to Ghana and to Czechoslovakia.;app/static/db/women/1930s/19_Temple.jpg;https://en.wikipedia.org/wiki/Shirley_Temple;http://www.imdb.com/name/nm0000073/;imdb
260;1940;female;Rita Hayworth;The Love Goddess.;an American actress and dancer. She achieved fame during the 1940s as one of the era's top stars. She was the top pin-up girl for GIs during WWII. Hayworth is perhaps best known for her performance in the 1946 film noir, Gilda, and her greatest success was in the Cover Girl (1944).;app/static/db/women/1940s/00_Hayworth.jpg;https://en.wikipedia.org/wiki/Rita_Hayworth;http://www.imdb.com/name/nm0000028/;imdb
261;1940;female;Lauren Bacall;People said Bacall was 'tough.' She's a pussycat with a heart of gold.;an American actress and singer known for her distinctive voice and sultry looks. She is famous for her films with Humphrey Bogart such as To Have and Have Not, The Big Sleep, Dark Passage, Key Largo, and also for roles in How to Marry a Millionaire and Designing Woman.;app/static/db/women/1940s/01_Bacall.jpg;https://en.wikipedia.org/wiki/Lauren_Bacall;http://www.imdb.com/name/nm0000002/;imdb
262;1940;female;Lucile Ball;Lucille Ball, the leggy showgirl, model and B-grade movie queen whose pumpkin hair and genius for comedy made her an icon of television.;an American actress, comedian, model, film-studio executive, and producer. She was best known as the star of the self-produced sitcoms I Love Lucy, The Lucy-Desi Comedy Hour, The Lucy Show, and Here's Lucy.;app/static/db/women/1940s/02_Ball.jpg;https://en.wikipedia.org/wiki/Lucille_Ball;http://www.imdb.com/name/nm0000840/;imdb
263;1940;female;Ingrid Bergman;She has greater versatility than any actress on the American screen ... her roles have demanded an adaptability and sensitiveness of characterization to which few actresses could rise.;a Swedish actress who starred in a variety of European and American films. In the USA, she is considered to have brought a ‘Nordic freshness and vitality’ to the screen, along with exceptional beauty and intelligence.  She is best remembered for her roles in Casablanca and in Notorious.;app/static/db/women/1940s/03_Bergman.jpg;https://en.wikipedia.org/wiki/Ingrid_Bergman;http://www.imdb.com/name/nm0000006/;imdb
264;1940;female;Vivian Blaine;I put all my intelligence, such as it is, into playing dumb blondes.;an American actress and singer, best known for originating the role of Miss Adelaide in the musical theater production of Guys and Dolls, as well as appearing in the film version. She is also starred in Jitterbugs, Greenwich Village, Something for the Boys, Nob Hill, and State Fair.;app/static/db/women/1940s/04_Blaine.jpg;https://en.wikipedia.org/wiki/Vivian_Blaine;http://www.imdb.com/name/nm0086176/;imdb
265;1940;female;Paulette Goddard;A vivacious film actress adept at playing both sophisticated comedy and sultry melodrama, known for her spirited persona and for her association with Charlie Chaplin.;an American actress, a child fashion model and a performer in several Broadway productions as a Ziegfeld Girl, she became a major star in the 1940s. Her most notable films were her first major role, as Charlie Chaplin's leading lady in Modern Times, and The Great Dictator.;app/static/db/women/1940s/05_Goddard.jpg;https://en.wikipedia.org/wiki/Paulette_Goddard;http://www.imdb.com/name/nm0002104/;imdb
266;1940;female;Betty Grable;That platinum blond, blue-eyed Hollywood starlet had a set of gams that inspired American soldiers, sailors, airmen and Marines to set forth to save civilization from the Axis powers.;an American actress, pin-up girl, dancer, and singer. She replaced Alice Faye in Down Argentine Way (1940), and became Fox's biggest film star throughout the 1940s. Two of her biggest film successes were the musical Mother Wore Tights and the comedy How to Marry a Millionaire.;app/static/db/women/1940s/06_Grable.jpg;https://en.wikipedia.org/wiki/Betty_Grable;http://www.imdb.com/name/nm0002107/;imdb
267;1940;female;Veronica Lake;An icy blonde whose trademark hairstyle - a cascade of golden tresses that obscured one heavy-lidded eye - remained among the enduring images of Hollywood glamour, Veronica Lake was for a time, one of the most popular actresses in motion pictures.;an American film, stage, and television actress. Lake won both popular and critical acclaim for her role in Sullivan's Travels and for femme fatale roles in film noirs with Alan Ladd, during the 1940s. She was also well known for her peek-a-boo hairstyle.;app/static/db/women/1940s/07_Lake.jpg;https://en.wikipedia.org/wiki/Veronica_Lake;http://www.imdb.com/name/nm0000043/;imdb
268;1940;female;Hedy Lamarr;She was stunning, to be sure, her beauty coupling well with a sensual mystique and a gift for acting, but was also a brilliant inventor who made movies by day and labored over pet inventions by night.;an Austrian-born American film actress and inventor. At the beginning of WWII, Lamarr and composer George Antheil developed a radio guidance system for Allied torpedoes. She also appeared in Algiers, I Take This Woman, Comrade X, Come Live With Me, and Samson and Delilah.;app/static/db/women/1940s/08_Lamarr.jpg;https://en.wikipedia.org/wiki/Hedy_Lamarr;http://www.imdb.com/name/nm0001443/;imdb
269;1940;female;June Lockhart;If America had a Mom, she would probably be June Lockhart. Few can convey maternal munificence with the conviction of this ever perky, poised and pretty player of stage, film and especially TV.;an American actress, primarily in 1950s and 1960s television, also with performances on stage and in film. On two television series she played mother roles, Lassie and Lost in Space. She also played in Meet Me in St. Louis, Sergeant York, All This, and Heaven Too and The Yearling.;app/static/db/women/1940s/09_Lockhart.jpg;https://en.wikipedia.org/wiki/June_Lockhart;http://www.imdb.com/name/nm0001478/;imdb
